InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704529800000,1704531600000,43702.00000000,43711.43000000,43622.75000000,43692.33000000,387.54369000,30,30,False
1704531600000,1704533400000,43692.33000000,43750.00000000,43655.38000000,43714.10000000,287.71761000,30,30,False
1704533400000,1704535200000,43714.10000000,43756.00000000,43636.70000000,43651.90000000,274.36203000,30,30,False
1704535200000,1704537000000,43651.90000000,43700.00000000,43584.00000000,43700.00000000,313.86958000,30,30,False
1704537000000,1704538800000,43700.00000000,43771.10000000,43661.10000000,43694.48000000,363.81337000,30,30,False
1704538800000,1704540600000,43694.47000000,43705.23000000,43631.10000000,43691.05000000,235.94544000,30,30,False
1704540600000,1704542400000,43691.05000000,43701.81000000,43616.02000000,43671.96000000,160.17518000,30,30,False
1704542400000,1704544200000,43671.97000000,43750.00000000,43628.24000000,43666.12000000,256.91349000,30,30,False
1704544200000,1704546000000,43666.13000000,43701.10000000,43527.27000000,43607.96000000,274.85226000,30,30,False
1704546000000,1704547800000,43607.95000000,43690.00000000,43542.00000000,43670.87000000,258.84938000,30,30,False
1704547800000,1704549600000,43670.87000000,43740.27000000,43650.30000000,43704.07000000,214.24412000,30,30,False
1704549600000,1704551400000,43704.08000000,43870.98000000,43703.41000000,43853.99000000,563.84825000,30,30,False
1704551400000,1704553200000,43854.00000000,43920.08000000,43791.08000000,43828.21000000,434.55778000,30,30,False
1704553200000,1704555000000,43828.20000000,43897.97000000,43791.10000000,43841.23000000,252.70816000,30,30,False
1704555000000,1704556800000,43841.23000000,43898.00000000,43800.29000000,43867.17000000,354.16494000,30,30,False
1704556800000,1704558600000,43867.17000000,43978.78000000,43844.52000000,43848.23000000,428.73176000,30,30,False
1704558600000,1704560400000,43848.24000000,43907.11000000,43828.50000000,43872.34000000,333.79110000,30,30,False
1704560400000,1704562200000,43872.35000000,43932.42000000,43842.97000000,43872.11000000,218.42009000,30,30,False
1704562200000,1704564000000,43872.11000000,44000.00000000,43872.08000000,43963.72000000,400.27373000,30,30,False
1704564000000,1704565800000,43963.73000000,43999.99000000,43884.04000000,43995.00000000,242.62596000,30,30,False
1704565800000,1704567600000,43994.99000000,44148.58000000,43952.33000000,43995.89000000,640.62401000,30,30,False
