InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1642507200000,1642514400000,41854.13000000,41950.00000000,41400.00000000,41654.09000000,2356.89196000,120,120,False
1642514400000,1642521600000,41654.10000000,41842.96000000,41250.00000000,41587.27000000,3923.72211000,120,120,False
1642521600000,1642528800000,41587.26000000,41799.08000000,41381.66000000,41489.04000000,2154.68915000,120,120,False
1642528800000,1642536000000,41489.04000000,41770.80000000,41385.79000000,41699.61000000,1612.75505000,120,120,False
1642536000000,1642543200000,41695.59000000,42484.08000000,41500.99000000,42369.92000000,2736.84121000,120,120,False
1642543200000,1642550400000,42369.92000000,42691.00000000,42229.35000000,42352.12000000,1830.43054000,120,120,False
1642550400000,1642557600000,42352.12000000,42482.51000000,42163.02000000,42420.18000000,1783.35117000,120,120,False
1642557600000,1642564800000,42420.17000000,42500.00000000,41582.99000000,41706.41000000,2755.04486000,120,120,False
1642564800000,1642572000000,41706.41000000,41809.72000000,41587.53000000,41762.55000000,2128.18859000,120,120,False
1642572000000,1642579200000,41765.99000000,41849.94000000,41161.20000000,41287.10000000,2709.30163000,120,120,False
1642579200000,1642586400000,41287.10000000,41672.39000000,41138.56000000,41573.59000000,2853.53821000,120,120,False
1642586400000,1642593600000,41573.59000000,42178.48000000,41290.00000000,42033.00000000,3632.02552000,120,120,False
1642593600000,1642600800000,42033.00000000,42332.07000000,41893.62000000,42191.85000000,2911.45875000,120,120,False
1642600800000,1642608000000,42191.85000000,42559.13000000,41832.13000000,41981.27000000,4307.24432000,120,120,False
1642608000000,1642615200000,41981.27000000,42355.90000000,41697.46000000,42151.01000000,3697.64640000,120,120,False
1642615200000,1642622400000,42151.00000000,42235.04000000,41746.23000000,41873.79000000,1759.69511000,120,120,False
1642622400000,1642629600000,41872.45000000,41961.51000000,41548.00000000,41712.22000000,1858.68165000,120,120,False
1642629600000,1642636800000,41712.22000000,41993.98000000,41635.24000000,41660.01000000,1289.54538000,120,120,False
1642636800000,1642644000000,41660.00000000,41877.55000000,41639.88000000,41769.99000000,1608.84642000,120,120,False
1642644000000,1642651200000,41770.00000000,42082.26000000,41766.69000000,41924.97000000,1632.09660000,120,120,False
1642651200000,1642658400000,41924.97000000,41989.30000000,41768.48000000,41879.20000000,1727.22351000,120,120,False
1642658400000,1642665600000,41879.19000000,42148.00000000,41871.10000000,42058.31000000,1875.33860000,120,120,False
1642665600000,1642672800000,42058.31000000,42085.00000000,41807.94000000,42053.53000000,1423.63701000,120,120,False
1642672800000,1642680000000,42053.54000000,42232.76000000,42004.39000000,42129.44000000,1725.19880000,120,120,False
1642680000000,1642687200000,42129.45000000,42466.88000000,41900.05000000,42375.14000000,3121.96250000,120,120,False
1642687200000,1642694400000,42374.09000000,43456.00000000,42368.77000000,43308.69000000,7750.73964000,120,120,False
