InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704960000000,1704967200000,46101.40000000,46354.00000000,46052.00000000,46220.12000000,2809.71810000,120,120,False
1704967200000,1704974400000,46220.12000000,47150.00000000,46210.00000000,47060.00000000,5728.76744000,120,120,False
1704974400000,1704981600000,47059.99000000,47464.87000000,46762.86000000,47325.20000000,7582.16945000,120,120,False
1704981600000,1704988800000,47325.21000000,48969.48000000,46463.19000000,46783.78000000,28736.63589000,120,120,False
1704988800000,1704996000000,46783.77000000,47022.07000000,45606.06000000,46497.14000000,14851.27609000,120,120,False
1704996000000,1705003200000,46497.14000000,46735.29000000,46259.09000000,46692.30000000,4320.98981000,120,120,False
1705003200000,1705010400000,46692.29000000,46975.00000000,46120.00000000,46156.01000000,6028.73026000,120,120,False
1705010400000,1705017600000,46156.00000000,46491.93000000,46084.69000000,46339.16000000,1895.25421000,120,120,False
1705017600000,1705024800000,46339.16000000,46515.53000000,45898.00000000,46135.48000000,3174.29786000,120,120,False
1705024800000,1705032000000,46135.48000000,46250.00000000,45922.01000000,45994.00000000,2203.14215000,120,120,False
1705032000000,1705039200000,45994.01000000,46209.98000000,45858.00000000,46194.01000000,2519.39686000,120,120,False
1705039200000,1705046400000,46194.01000000,46366.00000000,45742.49000000,46008.19000000,3246.87185000,120,120,False
1705046400000,1705053600000,46008.19000000,46076.34000000,45537.37000000,45925.92000000,3529.06640000,120,120,False
1705053600000,1705060800000,45925.93000000,46267.00000000,45841.10000000,45954.35000000,3509.63926000,120,120,False
1705060800000,1705068000000,45954.35000000,46109.00000000,45573.44000000,45779.02000000,4007.83200000,120,120,False
1705068000000,1705075200000,45779.02000000,45904.66000000,44333.44000000,44462.01000000,15188.38455000,120,120,False
1705075200000,1705082400000,44462.00000000,44675.88000000,43212.00000000,43803.99000000,19059.29887000,120,120,False
1705082400000,1705089600000,43803.98000000,43925.23000000,43250.00000000,43472.55000000,7328.74145000,120,120,False
1705089600000,1705096800000,43472.56000000,43981.10000000,43213.73000000,43449.00000000,7900.46499000,120,120,False
1705096800000,1705104000000,43450.01000000,43458.00000000,41500.00000000,42782.73000000,14660.80083000,120,120,False
1705104000000,1705111200000,42782.74000000,42997.29000000,42514.89000000,42673.83000000,5843.66371000,120,120,False
1705111200000,1705118400000,42673.83000000,42853.75000000,42436.12000000,42609.94000000,4101.87058000,120,120,False
1705118400000,1705125600000,42609.94000000,43138.00000000,42555.84000000,43101.09000000,3186.06858000,120,120,False
1705125600000,1705132800000,43101.09000000,43254.03000000,42950.64000000,43102.97000000,3051.75364000,120,120,False
1705132800000,1705140000000,43102.97000000,43254.96000000,42819.31000000,42923.21000000,2839.61394000,120,120,False
1705140000000,1705147200000,42923.20000000,42923.21000000,42509.11000000,42624.00000000,4122.68650000,120,120,False
1705147200000,1705154400000,42624.01000000,42791.10000000,42505.00000000,42739.14000000,2419.54967000,120,120,False
1705154400000,1705161600000,42739.15000000,43257.00000000,42640.01000000,43154.48000000,3643.80658000,120,120,False
1705161600000,1705168800000,43154.48000000,43185.00000000,42769.38000000,42898.33000000,2643.18424000,120,120,False
1705168800000,1705176000000,42898.95000000,42996.64000000,42724.39000000,42786.25000000,1538.65901000,120,120,False
1705176000000,1705183200000,42786.25000000,42976.15000000,42699.52000000,42963.44000000,1512.59031000,120,120,False
1705183200000,1705190400000,42963.45000000,43040.01000000,42800.30000000,42847.99000000,1215.02788000,120,120,False
1705190400000,1705197600000,42847.99000000,42890.23000000,42664.00000000,42769.19000000,1543.24734000,120,120,False
1705197600000,1705204800000,42769.18000000,42829.33000000,42643.98000000,42681.82000000,1225.92579000,120,120,False
1705204800000,1705212000000,42681.82000000,42815.17000000,42562.56000000,42749.99000000,1211.20882000,120,120,False
1705212000000,1705219200000,42749.99000000,43060.00000000,42749.99000000,43011.44000000,1825.54442000,120,120,False
1705219200000,1705226400000,43011.44000000,43079.00000000,42818.34000000,43052.41000000,1345.60783000,120,120,False
1705226400000,1705233600000,43052.41000000,43066.56000000,42759.34000000,42829.99000000,1539.66886000,120,120,False
1705233600000,1705240800000,42829.99000000,42921.10000000,42710.00000000,42891.69000000,1615.28521000,120,120,False
1705240800000,1705248000000,42891.68000000,43005.25000000,42790.00000000,42904.38000000,2020.58093000,120,120,False
1705248000000,1705255200000,42904.39000000,43010.84000000,42856.72000000,42973.27000000,1948.67223000,120,120,False
1705255200000,1705262400000,42973.27000000,43003.99000000,42632.59000000,42660.00000000,2075.69597000,120,120,False
1705262400000,1705269600000,42660.00000000,42745.98000000,42000.00000000,42554.89000000,6125.68601000,120,120,False
1705269600000,1705276800000,42554.89000000,42649.00000000,41720.00000000,41732.35000000,5751.28553000,120,120,False
1705276800000,1705284000000,41732.35000000,42398.73000000,41718.05000000,42275.18000000,3838.16323000,120,120,False
1705284000000,1705291200000,42275.17000000,42640.00000000,42194.12000000,42565.99000000,1990.13448000,120,120,False
1705291200000,1705298400000,42565.99000000,42824.68000000,42499.01000000,42739.85000000,2304.31968000,120,120,False
1705298400000,1705305600000,42739.85000000,42797.06000000,42513.14000000,42714.78000000,2079.19771000,120,120,False
1705305600000,1705312800000,42714.78000000,42775.00000000,42585.86000000,42750.88000000,2048.74730000,120,120,False
1705312800000,1705320000000,42750.89000000,42761.10000000,42540.00000000,42697.99000000,1763.77595000,120,120,False
1705320000000,1705327200000,42698.00000000,42958.03000000,42570.00000000,42852.54000000,2830.34340000,120,120,False
1705327200000,1705334400000,42852.55000000,42868.53000000,42163.32000000,42278.99000000,5765.39148000,120,120,False
1705334400000,1705341600000,42278.99000000,42779.78000000,42249.00000000,42696.58000000,2401.70042000,120,120,False
1705341600000,1705348800000,42696.57000000,43400.43000000,42696.57000000,42992.67000000,9929.60609000,120,120,False
1705348800000,1705356000000,42992.67000000,43114.45000000,42710.00000000,42716.00000000,2166.58809000,120,120,False
1705356000000,1705363200000,42716.00000000,42818.31000000,42342.18000000,42511.10000000,3151.92520000,120,120,False
1705363200000,1705370400000,42511.10000000,42726.97000000,42466.88000000,42584.34000000,1882.76165000,120,120,False
1705370400000,1705377600000,42584.34000000,42939.50000000,42553.96000000,42924.56000000,2142.51774000,120,120,False
1705377600000,1705384800000,42924.57000000,42946.05000000,42755.33000000,42773.82000000,1731.51407000,120,120,False
1705384800000,1705392000000,42773.82000000,42791.14000000,42606.92000000,42791.13000000,1916.73542000,120,120,False
1705392000000,1705399200000,42791.14000000,43153.66000000,42720.06000000,42940.01000000,3184.33800000,120,120,False
1705399200000,1705406400000,42940.01000000,42971.10000000,42753.55000000,42900.54000000,1664.90772000,120,120,False
1705406400000,1705413600000,42900.55000000,43174.48000000,42700.00000000,42805.83000000,2887.68875000,120,120,False
1705413600000,1705420800000,42805.83000000,43314.73000000,42050.00000000,43252.67000000,15080.29714000,120,120,False
1705420800000,1705428000000,43252.45000000,43434.00000000,43011.10000000,43051.74000000,5031.28758000,120,120,False
1705428000000,1705435200000,43051.74000000,43182.56000000,42834.29000000,43166.11000000,2692.66929000,120,120,False
